session,avg_DU.key1.key1,std_DU.key1.key1,med_DU.key1.key1,skew_DU.key1.key1,kurt_DU.key1.key1,q25_DU.key1.key1,q75_DU.key1.key1,iqr_DU.key1.key1,avg_DD.key1.key2,std_DD.key1.key2,med_DD.key1.key2,skew_DD.key1.key2,kurt_DD.key1.key2,q25_DD.key1.key2,q75_DD.key1.key2,iqr_DD.key1.key2,avg_UD.key1.key2,std_UD.key1.key2,med_UD.key1.key2,skew_UD.key1.key2,kurt_UD.key1.key2,q25_UD.key1.key2,q75_UD.key1.key2,iqr_UD.key1.key2,avg_UU.key1.key2,std_UU.key1.key2,med_UU.key1.key2,skew_UU.key1.key2,kurt_UU.key1.key2,q25_UU.key1.key2,q75_UU.key1.key2,iqr_UU.key1.key2,rhythm_mean,rhythm_std,rhythm_max,pause_ratio,avg_pause,std_pause
p025_s2,0.0813903903903904,0.061580369352882136,0.071,9.128737788538285,107.61960258814757,0.061,0.086,0.024999999999999994,0.2815375375375375,0.23001993992936232,0.2,1.775053139203594,3.046716322042619,0.137,0.31725000000000003,0.18025000000000002,0.20014714714714715,0.22451996199158344,0.127,1.731623974069279,2.9467737954181077,0.057,0.23425,0.17725000000000002,0.2772533783783784,0.22528834374291182,0.199,1.835002136859508,3.2795290896925886,0.134,0.315,0.181,0.0001569658280135173,0.3185204733168642,1.198,0.012235817575083427,0.965878787878788,0.9872151727705997
p026_s1,0.0986325167037862,0.030687350950603962,0.095,4.061573054254448,41.39388675608286,0.081,0.112,0.031,0.1935304380103935,0.1672201348467788,0.131,1.975737437893713,4.219149089855109,0.09,0.224,0.134,0.09489792130660729,0.16797279993373793,0.04,1.8523823244127064,3.5577120361628634,-0.013,0.13,0.14300000000000002,0.1926867112100965,0.16242761803437158,0.139,1.9518358418674153,3.827344099827692,0.088,0.226,0.138,0.00021834385443742995,0.24248790753425056,1.2029999999999998,0.014990859232175503,0.8366341463414634,0.7194145799223686
p026_s2,0.09803575337468078,0.02833938848784057,0.095,4.624467934723888,70.39019906335137,0.081,0.111,0.03,0.193672017511857,0.1602479360272724,0.136,1.912717408089286,3.899205149456,0.09,0.234,0.14400000000000002,0.09563626413717621,0.1615401230853049,0.043,1.8136742201461284,3.5802911896624803,-0.01,0.138,0.14800000000000002,0.19324516599781105,0.1570466149696386,0.142,1.8662055319665725,3.763967520445589,0.091,0.233,0.14200000000000002,0.00027481751824817474,0.23450121010567324,1.101,0.0093964582580412,1.0591923076923075,0.5959041546578288
p027_s1,0.08240544808527438,0.03061492817899179,0.076,5.199365842536964,43.3258922162067,0.068,0.087,0.01899999999999999,0.20670311883142517,0.1298816928725944,0.171,2.3721464817276976,6.4932923569535,0.129,0.226,0.097,0.1242976707461508,0.1320976046866065,0.093,2.2832555284557765,6.427574902434625,0.051,0.143,0.092,0.20518239242005532,0.13219532638069217,0.171,2.2842676967821807,6.266972266250432,0.134,0.226,0.092,-3.7914691943127175e-05,0.17664673688614665,0.77,0.014013234721681589,1.0769722222222224,0.8545473483868056
p027_s2,0.0857074548192771,0.041138209657485825,0.076,6.108802333241366,50.8840975022339,0.071,0.087,0.016,0.20840286144578316,0.13641472155479542,0.168,2.1287966403463,5.650641032198834,0.131,0.225,0.094,0.12269540662650603,0.1357268787360523,0.089,1.9956576406006101,5.296112784436813,0.052,0.141,0.089,0.20672552710843373,0.135688478855612,0.169,2.1951826701717128,5.702796700693334,0.133,0.22425,0.09125,-3.12617702448203e-05,0.18724203135800155,1.1549999999999998,0.009324878776575904,0.89004,0.8158913571466895
p028_s1,0.1292126661454261,0.0467449968039248,0.122,4.073393898111877,44.65373891646448,0.102,0.149,0.047,0.21627638780297107,0.13856306246839004,0.181,1.9973873680524827,6.377668833046794,0.12925,0.256,0.12675,0.08706372165754496,0.14154772567861634,0.0625,1.6113839253212885,4.371356695756878,0.0,0.135,0.135,0.2153221266614543,0.1387183298846462,0.19,1.724325657511822,4.361329099957139,0.122,0.26775000000000004,0.14575000000000005,-2.5029331247555305e-05,0.19580611873831433,1.436,0.01197373503283121,1.155935483870968,0.7827116086820173
p028_s2,0.12846084337349398,0.04060672168836919,0.122,2.3179057468340325,12.584025586519292,0.105,0.144,0.03899999999999999,0.21924585843373495,0.1331010866502824,0.19,1.6631978615004595,4.9583027674066065,0.13,0.26525,0.13524999999999998,0.09078501506024096,0.13701165228841297,0.07,1.39869798250238,3.8602437158486254,0.00275,0.145,0.14225,0.21850414156626505,0.1319562295573498,0.199,1.514741417970924,3.7124133235978487,0.125,0.273,0.14800000000000002,9.8681732580038e-05,0.1890739093078058,1.175,0.011169024571854059,1.1261333333333334,1.0076243735444868
p029_s1,0.09767473414008068,0.05476002415440815,0.088,14.30791645471026,313.50811592719873,0.08,0.104,0.023999999999999994,0.3423472680601394,0.30503389781820817,0.216,2.192579774159337,5.3399323078909084,0.168,0.384,0.216,0.24467253392005867,0.3006134972421603,0.12,2.131500260506175,4.589220275861887,0.072,0.288,0.21599999999999997,0.33981921525485886,0.29929139750562994,0.216,2.166704046253331,4.607371317185602,0.16,0.384,0.224,0.0001551724137931053,0.43675843025454153,2.0,0.014812138728323699,1.9106829268292682,1.1365179593614962
p029_s2,0.1006249107780157,0.057204414449918674,0.096,17.372861180866707,507.54140489293826,0.08,0.111,0.031,0.34256495360456823,0.295352145085943,0.216,2.113635655429947,4.640412264726735,0.168,0.4,0.232,0.2419400428265525,0.2904534137443457,0.12,2.1339890803105903,4.578801152616779,0.072,0.288,0.21599999999999997,0.3386420413990008,0.28896414224934025,0.216,2.1610585399797837,4.595517187944438,0.168,0.39,0.222,0.00011424491253123966,0.42780198811591064,1.9600000000000002,0.01059322033898305,1.2125333333333335,1.178222352802593
p030_s1,0.0927039737513671,0.026197583652701407,0.091,10.24603978487263,260.5611839707058,0.08,0.105,0.024999999999999994,0.30192380605176816,0.22524403833345505,0.216,1.973966098155489,4.073958190122373,0.162,0.3525,0.19049999999999997,0.209219832300401,0.22446136478332918,0.124,1.9593191983205418,3.937765751157561,0.069,0.259,0.19,0.3012278527160044,0.22384757374440092,0.215,1.9716090352131967,3.9375937623529795,0.1615,0.352,0.19049999999999997,0.00017906637490882544,0.31786165047026776,1.323,0.014018691588785047,1.3002820512820514,0.9354397769222309
p030_s2,0.08981241084165478,0.023691726528166267,0.089,2.4596680634275527,26.803055312305013,0.076,0.103,0.026999999999999996,0.33597396576319544,0.22504788926046887,0.255,1.6863313542144556,2.940780535379276,0.186,0.413,0.22699999999999998,0.24616155492154068,0.22585239695964743,0.1655,1.6550107524580449,2.8327411687745983,0.095,0.32525000000000004,0.23025000000000004,0.33500962910128385,0.2258720955428999,0.251,1.6747805831870075,2.8169607619632053,0.185,0.41525,0.23025,5.030324652158503e-05,0.3098831146422223,1.189,0.012328284607256075,1.1812285714285715,0.794057231813273
p031_s1,0.09980277227722772,0.04251627891187679,0.094,6.437066847448729,74.95114346642791,0.078,0.113,0.035,0.32968435643564353,0.26727047851562646,0.213,1.7592575024839836,2.7978583693524257,0.157,0.401,0.24400000000000002,0.22988158415841586,0.26323451848164353,0.119,1.7750782966692917,2.904103361786725,0.063,0.296,0.23299999999999998,0.32718415841584164,0.26140974806366263,0.217,1.787248551353673,2.86888133162779,0.159,0.4,0.24100000000000002,-3.486529318542046e-05,0.39663894117451914,1.4220000000000002,0.011354737666405637,0.9509655172413793,1.0710543364487237
p031_s2,0.12204890656063618,0.17110389457102657,0.1,11.709274830016465,157.44174060359046,0.081,0.126,0.045,0.3662270377733598,0.31727416530307034,0.233,2.6598286084107,11.971755795795906,0.171,0.4545,0.2835,0.24417813121272364,0.27114746246366345,0.129,1.727545293125364,2.8891890966374287,0.073,0.334,0.261,0.3486524850894633,0.2702564942286323,0.239,1.734264054469347,2.9066728356508973,0.172,0.4325,0.2605,-2.028639618138577e-05,0.4633067965558485,3.164,0.015270164447924823,1.0151282051282051,1.159069640055905
p032_s1,0.09655150753768844,0.04595811701433028,0.088,10.135882180122499,163.28714062664844,0.077,0.107,0.03,0.37659463986599667,0.2508410372485309,0.279,1.6750250404425289,2.692150729991763,0.217,0.436,0.219,0.2800431323283082,0.2516904111154713,0.1855,1.6074857529963007,2.151156860176128,0.121,0.33225000000000005,0.21125000000000005,0.3732257118927973,0.2509027664586832,0.279,1.625216578567376,2.1066355095412304,0.21175,0.433,0.22125,-1.0892333472979365e-05,0.3587487364925218,1.706,0.018898931799506986,1.1861086956521738,1.1293255062353884
p032_s2,0.08934008740564163,0.04836393980531941,0.083,16.263899449956977,428.5285077558611,0.072,0.099,0.02700000000000001,0.3510802542709575,0.2364644979603588,0.261,1.8128803483019087,3.715923692803594,0.205,0.412,0.207,0.2617401668653158,0.23372689160770502,0.179,1.7194288693426454,2.996354342406012,0.115,0.323,0.20800000000000002,0.3477361938816051,0.2320938177964495,0.266,1.7571693307095766,3.0665954554450323,0.199,0.41,0.21099999999999997,-4.65023847376785e-05,0.3404256416192359,1.815,0.014487079091620987,0.8471891891891892,1.0614738924365141
p033_s1,0.08486793760831889,0.03073791873098955,0.08,8.948694129462986,209.3041785564203,0.071,0.096,0.02500000000000001,0.1356734835355286,0.0974974886073759,0.12,2.0601072300534398,12.224066972319534,0.071,0.176,0.105,0.05080554592720971,0.09641140168459651,0.039,1.1783222724110478,2.3629239780866618,-0.023,0.097,0.12,0.13459098786828422,0.09290425060315217,0.12,1.3756884112638712,2.717725563015499,0.064,0.184,0.12,-0.00018515950069348147,0.14514304141248707,1.321,0.011309115832762166,0.6626666666666667,0.19780556530761884
p033_s2,0.08767647058823529,0.025806163485062292,0.081,1.806929682389446,9.171060130713416,0.072,0.10125,0.029250000000000012,0.13061209150326797,0.08563008785058449,0.112,1.5136482219730358,3.8813224642105633,0.072,0.168,0.09600000000000002,0.042935620915032675,0.08806141335454529,0.032,1.2248056612154334,2.8626880091444304,-0.024,0.088,0.11199999999999999,0.13022973856209152,0.08680783655965021,0.1195,1.545944785192712,4.5367509383046025,0.064,0.176,0.11199999999999999,3.857469761359939e-05,0.12908255421224335,0.632,0.004554326610279766,0.6817142857142857,0.15821184851644018
p034_s1,0.11109359067734886,0.026052323864316152,0.106,1.379017092969059,4.17454226561341,0.095,0.122,0.026999999999999996,0.21914930808448652,0.17609051418406987,0.163,2.3353571908903032,5.846862099898797,0.117,0.232,0.115,0.10805571740713765,0.17698087559398848,0.058,2.2772101767677255,5.647556960399404,0.005,0.123,0.118,0.21890786598689002,0.17429783980086463,0.166,2.2943086615449033,5.744006823650775,0.117,0.236,0.11899999999999998,-6.557377049181042e-06,0.2409080120432999,0.992,0.012940330697340043,1.1834999999999998,0.6061251403087367
p034_s2,0.11330271398747391,0.026698610643814135,0.111,1.845553968446801,13.511686487018153,0.096,0.127,0.031,0.2166207376478775,0.17010039260502255,0.164,2.349393674850216,5.990141688431125,0.117,0.23,0.113,0.10331802366040363,0.1709613992805733,0.056,2.283221230164094,5.817302812211857,0.005,0.122,0.11699999999999999,0.21641788448155877,0.16756122606920573,0.166,2.317059471353249,5.972355083430923,0.118,0.239,0.121,5.9171597633134874e-05,0.23520058012839862,0.995,0.010671256454388985,1.339709677419355,0.8174387721637377
p035_s1,0.0695482216142271,0.04728379479905683,0.057,11.160017884025807,203.50487253384765,0.056,0.078,0.022,0.33498529411764705,0.28944173255009886,0.213,1.8584543395262398,3.1299521946220095,0.158,0.3965,0.23850000000000002,0.26543707250342,0.2893522965384695,0.146,1.8369429458041966,3.151799723727178,0.101,0.327,0.226,0.332375512995896,0.28538273535450026,0.213,1.9040216931419944,3.2991928938944275,0.158,0.383,0.225,1.539514197741917e-05,0.40078094152334676,1.429,0.015156618390030314,1.4862444444444445,1.2404737942993533
p035_s2,0.07451206140350877,0.059042090255799776,0.066,9.48059826732472,153.77581228873754,0.045,0.079,0.034,0.3356535087719298,0.2788716400778955,0.214,1.816029297069817,3.059369666446237,0.168,0.394,0.226,0.26114144736842104,0.27748369786414706,0.147,1.8052543777017152,3.0823197392666275,0.101,0.316,0.215,0.33113157894736844,0.2742726083318067,0.225,1.8817765795514174,3.2418305809940957,0.168,0.383,0.215,0.00026654478976234066,0.3924294865287295,1.575,0.011203469461510662,1.3169677419354837,1.0412010847692827
p036_s1,0.10478865784499054,0.03269186414073617,0.096,2.5738034159682344,12.175172833471724,0.085,0.112,0.026999999999999996,0.2325519848771267,0.1890776419092784,0.173,2.4399007966667496,6.780340611831829,0.125,0.248,0.123,0.12776332703213608,0.19255609434122792,0.071,2.333091296280172,6.468295346013871,0.027,0.146,0.119,0.23226540642722115,0.19019931211940522,0.173,2.38253559530966,6.634285386470543,0.125,0.258,0.133,4.2360060514372086e-05,0.25719662978947744,1.218,0.009363295880149813,1.3374400000000002,0.7362836342062752
p036_s2,0.110331093691676,0.03521231566199193,0.101,2.4298571392010557,10.956495560046621,0.09,0.122,0.032,0.23986711459499815,0.2062088337713584,0.172,2.5651699860470414,7.335261560406007,0.128,0.248,0.12,0.12953602090332214,0.20828302545165872,0.07,2.458374813170988,7.024837279765915,0.023,0.137,0.11400000000000002,0.23967674505412465,0.20641129394962324,0.174,2.4986832888199557,7.07833624541281,0.126,0.257,0.131,1.7176997759522006e-05,0.2873935060809697,1.4909999999999999,0.011439114391143911,1.4620967741935484,0.5264962396091548
p037_s1,0.12518985095812632,0.10015460268617454,0.118,16.13338573206148,354.44706525198916,0.095,0.135,0.04000000000000001,0.3564595457771469,0.3076471737148818,0.239,2.40486293067994,8.438446752756693,0.175,0.41474999999999995,0.23974999999999996,0.23126969481902057,0.2833671583427254,0.122,2.081886360207611,4.697775982286304,0.065,0.281,0.21600000000000003,0.3506898509581263,0.2860969444961153,0.24,2.077134783974238,4.4449452384737285,0.175,0.408,0.23299999999999998,-0.00034966276180333633,0.4395303575908497,2.8329999999999997,0.01088101088101088,2.077483870967742,0.9014578145414514
p037_s2,0.1276264229044498,0.10198431457560955,0.118,16.711719191523944,349.9496878086643,0.101,0.141,0.03999999999999998,0.35407174887892373,0.2803365315345272,0.255,2.4877836486730334,10.16087122076419,0.184,0.422,0.238,0.22644532597447392,0.25540536676883785,0.137,2.027944201626184,4.681085179111918,0.073,0.282,0.20899999999999996,0.34889203173508104,0.25973536244604556,0.257,1.9884724401093785,4.472298533727609,0.184,0.423,0.239,-6.004140786749457e-05,0.40163374071588376,3.1159999999999997,0.008210742387957578,1.4610416666666666,1.207715395467523
p038_s1,0.08685657225853304,0.05487181982368817,0.088,39.09859616357196,1853.4457869650244,0.072,0.096,0.024000000000000007,0.15608206245461148,0.11289588370249078,0.136,6.853539250988542,134.95917475063928,0.096,0.184,0.088,0.06922549019607843,0.10083908853124725,0.048,2.0070593532415932,6.173158275540672,0.0,0.112,0.112,0.15435875090777054,0.10329646463312253,0.136,1.9856217875458437,6.024848993922278,0.088,0.192,0.10400000000000001,2.833272793316452e-05,0.15577891394240864,2.824,0.008282319049333813,1.098782608695652,0.4562653690085647
p038_s2,0.09050374659400545,0.026271442253160103,0.088,1.8590994798123675,12.749750187252603,0.072,0.104,0.032,0.15854598092643052,0.10214414501021997,0.143,2.0179540278090586,5.887394430946344,0.096,0.192,0.096,0.06804223433242507,0.10357169646628474,0.048,1.7800481306504854,5.219058284960175,0.0,0.105,0.105,0.15823535422343324,0.10508031567284379,0.137,1.9165822905274787,5.509959007098347,0.088,0.19925,0.11125000000000002,4.9403747870527776e-05,0.13655322372065437,0.728,0.010448264239973037,1.0522580645161292,0.563081756511547
p039_s1,0.09162086600750087,0.07678515420025908,0.081,20.074083880418296,593.7133756496003,0.065,0.105,0.039999999999999994,0.14348960109103306,0.11925432162539235,0.119,6.389184811548809,111.48185884675287,0.078,0.171,0.09300000000000001,0.05186873508353222,0.10183850432178479,0.026,1.3864064614509553,3.7864292621872266,-0.014,0.095,0.109,0.13974053869757927,0.10048833975566146,0.125,1.7132820393498975,4.208857861355169,0.07,0.176,0.10599999999999998,-1.2619372442018878e-05,0.1634563604279536,2.823,0.010124873439082012,0.9012666666666667,0.5584869296364174
p039_s2,0.09126850904128285,0.05895258196461758,0.081,25.468031698805728,1037.8015614170208,0.065,0.106,0.040999999999999995,0.13522279085636302,0.1061434586631735,0.115,5.943863779466202,113.80018263588435,0.077,0.167,0.09000000000000001,0.043954281815080175,0.10099956233165071,0.022,1.4646239063699762,4.175669805704464,-0.0195,0.091,0.1105,0.13286796315250768,0.097713068244804,0.124,1.7640378753102883,5.117220627353971,0.0635,0.171,0.10750000000000001,4.5392491467576646e-05,0.14967421385953736,2.6719999999999997,0.004415760869565217,0.9454615384615385,0.518055597946883
p040_s1,0.092076171875,0.04396096522450865,0.091,30.952516980389063,1288.6120263512582,0.077,0.104,0.026999999999999996,0.149090234375,0.08652958795771865,0.134,5.643315497886711,96.29018764234421,0.098,0.173,0.07499999999999998,0.0570140625,0.08179680782888837,0.043,1.563995650888236,3.5446848390545833,-0.001,0.092,0.093,0.148003125,0.08418319860717087,0.137,1.4968175383353366,3.4031568189765364,0.086,0.185,0.099,2.540054708870662e-05,0.12044504445379123,1.935,0.008520526723470178,0.7384545454545454,0.5113623007197563
p040_s2,0.09435953800298062,0.038356095108565455,0.093,25.416802950042644,1010.4576105759726,0.077,0.106,0.028999999999999998,0.14881184798807748,0.08199019875094714,0.137,4.172947793994,56.06804224997054,0.098,0.173,0.07499999999999998,0.05445230998509686,0.08140028894370409,0.043,1.4284514141162428,3.2785614044812315,-0.001,0.091,0.092,0.147846870342772,0.08490585226896731,0.139,1.3806629819184733,3.128270162767537,0.085,0.186,0.10099999999999999,3.13082370480807e-05,0.11283064364194031,1.562,0.013960323291697281,0.6794210526315789,0.6446288113400399
p041_s1,0.07356136363636363,0.042572167155576116,0.067,17.33954122083972,473.2935174763401,0.057,0.084,0.027000000000000003,0.4031625,0.30760581284128885,0.28,1.7862082370576051,3.122129034349186,0.207,0.51425,0.30725,0.32960113636363636,0.30706089058851455,0.206,1.7874170195404615,3.138054833117061,0.128,0.43825000000000003,0.31025,0.40109848484848487,0.3037960305526103,0.274,1.8155850854296522,3.2424457794936874,0.202,0.51025,0.30824999999999997,-5.91133004926103e-05,0.42922222933962123,1.5779999999999998,0.010865492693892843,1.5659310344827588,1.3497453709876033
p041_s2,0.07402894736842106,0.040322966697068176,0.068,30.864900289499626,1313.1129366681866,0.061,0.08,0.019000000000000003,0.4860605263157894,0.34427395066063654,0.358,1.4419512045106704,2.083951907282427,0.242,0.6505000000000001,0.4085000000000001,0.41203157894736836,0.3429724990330794,0.286,1.3414935035131221,1.226358855077497,0.164,0.575,0.4109999999999999,0.4845725563909774,0.3394510124426676,0.3555,1.3732555440723686,1.2927712678392815,0.238,0.64625,0.40825,-0.00015344114328694883,0.4837562214158707,2.568,0.014814814814814815,2.0356499999999995,1.064406649445885
p042_s1,0.09697485207100592,0.029539402340917297,0.095,4.132534100039052,39.969882822319995,0.081,0.109,0.027999999999999997,0.14241457100591715,0.08779001866068364,0.121,1.8372214067787926,5.181187362301369,0.088,0.168,0.08000000000000002,0.04543971893491124,0.08939466499465615,0.025,1.6510173234208758,4.835885459333136,-0.015,0.082,0.097,0.1416301775147929,0.09070503796263364,0.125,1.8021060313946184,4.791855234535365,0.077,0.178,0.10099999999999999,-0.00014354421013688481,0.12182454087223038,0.759,0.013138686131386862,0.7420833333333334,0.5723783651197368
p042_s2,0.10074911785462246,0.042436812684885084,0.096,17.43884258824674,527.9509370998343,0.084,0.11,0.025999999999999995,0.1398458009880028,0.0936327825001842,0.118,2.8296735093016707,20.37053633991622,0.081,0.168,0.08700000000000001,0.03909668313338038,0.09266059798033847,0.015,1.6385003491647567,3.8156530000586137,-0.024,0.08,0.10400000000000001,0.1383726182074806,0.09320543346940183,0.115,1.6922637414952353,3.9834711440178037,0.07225,0.178,0.10575,-0.00016696081891987276,0.13208170628985433,1.337,0.008397480755773267,0.49499999999999994,0.4611505460117732
p043_s1,0.13442596046251398,0.03602567339116317,0.133,2.1241774361422645,19.58959111492221,0.113,0.153,0.039999999999999994,0.13591495710555765,0.08495663288071725,0.115,1.936713108309859,6.610934265929405,0.085,0.162,0.077,0.00148899664304364,0.08669939304270105,-0.021,1.5054430091393851,4.110801319662609,-0.054,0.046,0.1,0.13566243938828795,0.08385176683772194,0.116,1.6414718218001596,4.060661376269005,0.079,0.172,0.09299999999999999,2.201492537313411e-05,0.12371200261078116,1.004,0.011430678466076696,0.7189677419354837,0.38747511609314716
p043_s2,0.1362527550657661,0.06955122327817836,0.132,24.20667315378903,901.008578232362,0.112,0.152,0.039999999999999994,0.14384784927124067,0.10797608864785778,0.119,6.538588878407675,127.81288058576786,0.087,0.171,0.08400000000000002,0.007595094205474582,0.09475984165552127,-0.018,1.2508364037298887,3.6659432994396717,-0.051,0.056,0.107,0.14127195165303946,0.09006283495400398,0.12,1.5593051979250494,3.3954939737938252,0.079,0.179,0.09999999999999999,0.00013477951635846406,0.15617336119745578,2.611,0.006358177322500883,0.5412777777777777,0.43573046249684266
p044_s1,0.10243869002284844,0.04100220411428054,0.097,6.700655961084157,100.7634603327899,0.08,0.119,0.03899999999999999,0.1752136329017517,0.12329116361325836,0.137,2.092201611641048,6.154511575550968,0.096,0.208,0.11199999999999999,0.07277494287890326,0.12427765083798091,0.041,1.8143194587245843,4.902034908393655,-0.015,0.113,0.128,0.17417745620715916,0.12434784225754762,0.145,1.8394826343026962,4.64034880926857,0.088,0.217,0.129,-0.0001436190476190473,0.1682074737659181,0.9219999999999999,0.011667293940534437,1.1974516129032258,0.8447874225196016
p044_s2,0.1031654078549849,0.05785111356877976,0.096,16.174295600974194,444.92486752404005,0.08,0.119,0.03899999999999999,0.17114161631419939,0.12400100180785345,0.136,3.859551947384783,41.178624730937095,0.096,0.2,0.10400000000000001,0.0679762084592145,0.1170643519626186,0.04,1.7772408590219346,4.709354456137099,-0.015,0.112,0.127,0.16892484894259818,0.11723167930762289,0.144,1.9268648520992073,5.610267376391818,0.088,0.208,0.12,-2.720060445787634e-05,0.1691030360817709,2.246,0.0074962518740629685,1.1607999999999996,0.7277451549315294
p045_s1,0.07544868889608287,0.031109504465828924,0.072,10.992792535391471,232.31868488074238,0.064,0.08,0.016,0.2179494982194885,0.1541723988266443,0.161,1.9187215748941044,4.1149557029790875,0.12,0.256,0.136,0.14250080932340564,0.1523107737040656,0.089,1.893538946632067,3.9894803493213677,0.048,0.176,0.128,0.2165545483975397,0.15062909953246578,0.168,1.9767212864105714,4.184573285360233,0.12,0.248,0.128,-2.979274611399015e-05,0.21726417688608524,1.23,0.011836212412028152,0.9072432432432432,0.9323234836032385
p045_s2,0.07730585350904076,0.05755557151041312,0.072,20.68405142770677,604.6688920096441,0.063,0.08,0.017,0.20881366840330984,0.14190280253168602,0.168,2.8311224292303394,18.32377609692554,0.12,0.24,0.12,0.13150781489426908,0.13312480526140602,0.096,1.8876804073764677,4.767161184348447,0.049,0.1675,0.11850000000000001,0.2056736132393503,0.13146368704230438,0.168,2.0483838994257684,5.1828851193180085,0.12,0.239,0.119,-9.809932556714251e-06,0.19700492800255193,2.128,0.013305110371938312,0.82375,0.7319229253170385
p046_s1,0.0825564275037369,0.019625077755855366,0.08,5.030934151913941,92.51300874057985,0.071,0.091,0.020000000000000004,0.19826121076233186,0.1402710599490203,0.157,2.3979659633739354,6.34711810304773,0.117,0.215,0.09799999999999999,0.11570478325859491,0.14071313775572147,0.075,2.374088063896448,6.281625345574049,0.035,0.13,0.095,0.19782137518684603,0.14097519449315862,0.155,2.413364118623693,6.485824793064751,0.118,0.214,0.096,-3.476635514018753e-05,0.19290994632063788,0.788,0.009988901220865706,1.1338888888888887,0.3708904392792
p046_s2,0.0869521754764473,0.019346465793651162,0.085,2.6467747117924567,23.885763282122976,0.075,0.095,0.020000000000000004,0.19765587918015104,0.14492305200323688,0.153,2.480442363885897,6.631987887117301,0.115,0.209,0.09399999999999999,0.11070370370370371,0.14492369484996256,0.07,2.425981861651447,6.401964968137078,0.027,0.125,0.098,0.1970934915498022,0.14531067993954788,0.153,2.435687457619362,6.402380250209436,0.115,0.213,0.09799999999999999,-5.863309352517897e-05,0.20003525178788814,1.316,0.009967960128159488,1.1051785714285713,0.43088832046017994
p047_s1,0.08583439265536721,0.029436955820748765,0.082,6.211291281920557,71.81913832252638,0.07,0.095,0.024999999999999994,0.13960310734463277,0.09436063074403543,0.117,1.8208775386696823,5.654981741553792,0.085,0.163,0.078,0.05376871468926554,0.09222841392319753,0.035,1.65269167286626,5.371273648090304,0.001,0.081,0.08,0.13851765536723165,0.0903511923835218,0.12,2.0478951513028196,5.825099226992593,0.08375,0.165,0.08125,0.00011762628046626599,0.13643671419388637,0.801,0.0070126227208976155,0.8129,0.30742956403395116
p047_s2,0.08727410832232496,0.029800029756333446,0.084,7.851265439085756,126.9983930214155,0.073,0.098,0.02500000000000001,0.13939960369881108,0.09469371204869018,0.118,1.9743015674151498,6.345161301252373,0.083,0.166,0.083,0.05212549537648612,0.09279846757961299,0.034,1.717168563977633,5.0539574871757615,-0.003,0.084,0.08700000000000001,0.13826089828269486,0.09199904494212481,0.12,1.8754927510391286,5.128875211044267,0.08075,0.167,0.08625000000000001,-4.294681202511263e-06,0.13156471480010318,0.8560000000000001,0.010780790591310029,0.8240909090909091,0.37609385162120473
p048_s1,0.09765786767226603,0.02217337914080948,0.097,0.4993704967645853,2.137638600086939,0.083,0.111,0.027999999999999997,0.23013678436750085,0.14825195874431016,0.184,1.8924256244170632,3.9347022830387735,0.134,0.268,0.134,0.13247891669523482,0.14720845687289083,0.09,1.8644328903473821,3.9487460469132856,0.036,0.168,0.132,0.22968940692492287,0.14827475747189975,0.189,1.8098672146232881,3.7277967002783017,0.135,0.269,0.134,-0.00020713305898491116,0.20058951431971203,0.835,0.013527223537368955,0.9756750000000001,0.7109825410781538
p048_s2,0.09608399209486167,0.06267257487115217,0.092,33.890540124892944,1412.0326137304446,0.081,0.107,0.025999999999999995,0.22244861660079052,0.17094140928930052,0.17,3.613853523411493,33.8471642462898,0.122,0.24725,0.12525,0.12636462450592884,0.15668222180578545,0.08,1.9279693058947565,3.853910656395647,0.027,0.15,0.123,0.22022463768115946,0.15791195867337723,0.174,1.8633462436430086,3.5803363631033127,0.122,0.25125,0.12924999999999998,-5.733113673805675e-05,0.23554356080360225,2.658,0.01236174365647365,1.030657894736842,1.035437112979822
p049_s1,0.11440578386605783,0.04624631324351065,0.115,8.49350418101063,169.17511180800955,0.092,0.132,0.04000000000000001,0.23982313546423137,0.15065556212533704,0.198,1.4719037354461002,3.9704623997375377,0.131,0.314,0.183,0.12541735159817352,0.14825982254307807,0.092,1.1638483762607237,1.5257872037245965,0.012,0.2,0.188,0.2373452054794521,0.146339762849553,0.203,1.3122586884448,2.060178309326444,0.134,0.308,0.174,-9.013398294762556e-05,0.22245326961432016,1.433,0.010542168674698794,1.0132857142857143,0.46285397083672913
p049_s2,0.11019733656174335,0.052528089270385825,0.108,9.212961764461518,167.65196804898505,0.087,0.127,0.04000000000000001,0.23914981840193705,0.15136140349269814,0.201,1.3077243807589085,3.5628022072091365,0.132,0.317,0.185,0.1289524818401937,0.14863551461374977,0.097,1.0598526285567362,1.7116481220776611,0.02,0.208,0.188,0.23697427360774817,0.14577757902498306,0.201,1.2607010468743387,1.9540291562431342,0.132,0.311,0.179,5.3890402664244606e-05,0.2252445748527765,1.436,0.005717724947336744,0.9394736842105263,0.38604150157162187
